turn,omega_w1_response,omega_w1_prompt
719,0.7041884721467344,-0.6513465646294403
720,-0.7290565559267614,-1.2975134844621872
721,0.00044127821139383627,1.0456708733382198
722,-0.22599719231196413,-1.2123375400048864
723,-0.31311788049736844,1.0411357845828069
724,1.0228439988990727,
725,-1.1767612668695353,0.035248749771612964
726,0.5363865619389827,-0.3988851134079754
727,0.24712269700553335,0.1521322584426512
728,-0.049726321474872215,-0.7013339491486463
729,0.10903585582898412,0.5372626254797859
730,0.1497349217651598,0.7420089414379669
731,0.14576874307577548,0.25388390778618586
732,-0.13366869419038263,
733,-0.9193615377675837,-1.0820787625112644
734,-0.5404062418412643,-0.6226702764876131
735,0.08072458364141877,0.7091837197791895
736,1.6741713518396208,
737,-0.42051702041800887,0.49537065296858707
738,0.7594967318901276,0.149123235905531
739,-0.743473600786956,-0.48537724011435035
740,-0.4123991681196202,
741,-1.1165716096658391,0.5812384121888154
742,1.094788203484252,0.3707968503467667
743,-1.1754429966013564,
744,2.398297497917401,0.47282386698254
745,-0.7049341771022242,-0.8352361520811158
746,-0.13121310295455135,0.11064798109202734
747,0.10770698185560512,-0.2146343572916427
748,-0.5423036981721046,-1.1823434054814093
749,0.2241124362847593,0.4534064357050611
750,0.8934353187275805,0.8364336290077112
751,-0.7412494496171798,0.08898759199874462
752,-0.0819784361518785,-0.11820763295032855
753,-0.15051379875710413,0.01602542917112082
754,-0.12341566568785733,
755,-0.13569320593435652,0.7132187554034415
756,0.5521065972847383,-0.856430950548873
757,-0.5317651975035007,-0.6426256244277049
758,0.7479854534182895,0.9722346749988171
759,-1.4528421280015538,0.03706253257051806
760,0.9288891453002233,-0.4216445653428913
761,0.33781506258619576,
762,-0.23204495605597497,-0.22119765010583148
763,0.32343158258604277,-0.8139580943104372
764,-0.7194282828616085,1.133068783678179
765,-1.0174907897518546,
766,0.5412530697780689,
767,0.36669070305331797,-0.5803025235936179
768,0.0053810502453730535,0.5272606458934641
769,0.40901043110165425,-0.4072326106026898
770,0.16427861628940654,0.11629959606043982
771,0.27758606819647813,-0.7890938914357752
772,0.0798475361341735,0.8024193273144737
773,-0.8998331963646304,-0.27038932789139825
774,0.1625546777417446,1.2581351594805419
775,0.7076015221572227,-0.5680331730448245
776,0.057730645239777445,0.8143649194528084
777,-1.0531879020985997,-2.1669633821385905
778,0.796727483444343,1.4247521011418915
779,-0.8061677827164733,-0.7142587183368772
780,-0.10277899509931121,-0.14678804557342673
781,-0.2342780609996522,0.03567693446231601
782,1.7422200665246237,0.41941830708265826
783,-0.8765516905374522,1.7336340961517251
784,-0.6755664230056349,-1.8950385767330706
785,0.4199575892513021,0.006563393967384812
786,1.0895277907102345,0.026257801778853285
787,-1.2531745193987023,
788,0.4668840616031682,0.5188736151494524
789,-0.39502524691071006,-0.3286605953796027
790,1.1645366035161926,-1.2179338374612398
791,0.023445047220386428,2.0417851808628273
792,-0.5928562670140867,-0.4369919773561026
793,0.229829234938137,-0.2549407138834514
794,-0.26076488079589044,0.5273266478372207
795,-0.668981254681265,-0.42554997007267126
796,0.7880229010340862,2.7054730662003053
797,-0.2490037971504746,-3.5092145460486805
798,0.2552800012502967,0.9975366440649585
799,0.45733681252622915,-0.13390939366718158
800,-0.858304986031678,-0.6316018005220165
801,0.5497847504885529,-0.5744906183394187
802,0.10391769097572823,0.5153137415856968
803,0.03468587314242555,1.3728337287632346
804,0.03295997848905152,-0.48532543846144005
805,-1.7375307033968017,-0.6433304577196317
806,1.6161111777687722,-0.1639346938091304
807,0.43660374579448114,1.3096292266867344
808,0.09223370133777742,-0.4394417301715574
809,0.15846543217965792,-0.7762672740045424
810,-0.6025618794051155,
811,0.2798727884317609,0.8269883947364951
812,0.22027056992466942,-1.2688161115690102
813,-0.7990898694007651,-0.06723642358280557
814,0.36306848916801915,0.34356489680983415
815,0.5272179537221833,0.08850308076107538
816,-2.121299990388253,0.3898244185015125
817,1.4272372999674774,-0.3428657736625045
818,-0.9421660656907154,1.0283844643845255
819,-0.9728438143783151,-0.15962597115449917
820,1.8530503166713936,-0.9916925022824143
821,0.046684738374174195,-0.16618591328711085
822,-0.13380069844601827,-0.29723055834652046
823,-0.7237401309452469,0.4483541552594028
824,1.176159318303366,1.1541364818670026
825,-0.40288154085767225,-0.04195455136170345
826,-0.488936221273379,-0.645914791702725
827,0.5764307713033272,
828,0.26529821008216636,0.2012600818796182
829,0.35068808587317424,0.7123133928062702
830,-0.5158006772700192,-0.7742566445549368
831,0.4090476612825418,0.029805877445168605
832,-0.8077793686792107,0.04269116208544954
833,-0.20124493346205874,-0.3093154522682964
834,0.5468697313443425,-0.5175594295963428
835,0.023631950176567607,0.16992500144231215
836,0.06899175460139961,1.37227944361155
837,0.08787856032954444,-0.6154707631160914
838,-0.6792387016749517,-0.3438204362066033
839,-0.3765038050370535,
840,0.5869334706132951,-0.7755583236735619
841,-0.08532117830924779,-0.21745682659331855
842,0.5190555483969304,
843,-1.428750169819783,1.6876709156284635
844,0.3731642584233086,-1.2556409162053876
845,0.5657565004445422,1.9528819869911551
846,0.4266025721843789,-0.21421959809703228
847,-0.31345663664638224,-0.5883568085614987
848,0.4088432256965788,-0.6546742456236441
849,-0.36414229221800554,0.49201807871471814
850,0.9288201993616205,2.8482099611650407
851,0.2874375519889991,-3.097720454204997
852,-0.8014924594877808,0.07249385978558553
853,-0.6989708894467013,-0.8627450926298805
854,0.8468233412539314,1.2637195057429467
855,-1.2079434187777407,-0.7675893550901813
856,0.5971653385790434,0.47764701924662756
857,-0.11943703186229016,0.10928455906987011
858,-0.7479014582557504,0.30103174750446016
859,0.11223617614673653,-1.0714249975579326
860,0.2838215808403346,0.7523505727000037
861,0.8148304004509859,0.1537321546320154
862,-0.00944450996512547,-1.0456523153203658
863,-0.04517878298616207,0.45849509220313855
864,0.2017328349614269,0.6612146621339594
865,-0.2753900645026599,-0.8129256925175019
866,-0.25335146721439017,-0.12584254539912543
867,0.4004121039150812,-0.6603234349704694
868,-0.2582303314484289,2.6477669868775475
869,0.17163395730178532,-1.5858191846839347
870,0.14654822756810582,0.24644753788949547
871,0.09831195220398481,0.7035023790256059
872,0.1158107362062557,0.5890818131276685
873,-0.014420732023626925,-0.7379252839205455
874,0.0859925976968432,
875,-1.0193361671936136,-1.8261472849789993
876,0.5682675876669094,1.689518478414616
877,-0.00833269522487079,-0.7606326534908989
878,0.15878945803667666,0.48647892537965376
879,-0.12507057521556852,-0.03680388150219116
880,0.07028920944790507,0.1224070902441623
881,0.1572289667674367,-0.08141865620148359
882,-0.11816806786293643,0.0012851647554734669
883,-0.05293255612882408,-0.405460347313916
884,0.21410186121421138,-0.16922027413157092
885,-1.2962855472408323,0.3168619306747029
886,-0.25416125083448904,1.3943383670000102
887,1.3980498696230335,-1.1718060786319642
888,-0.13339123707453648,-0.5543007003112432
889,-0.114497419317666,
890,0.019572306463357947,0.2731688057866739
891,-0.0729516046219354,-0.8727178490537426
892,0.22632618616419897,0.5084983129138916
893,0.23303259379980545,0.6812555971870831
894,-0.020630575750120173,-0.5213938951047803
895,-0.17506096405658944,-0.6004980547555689
896,-0.2738892780794835,0.8008128425751506
897,0.2926355918391099,-0.28765943365447555
898,-0.2709545473102031,-0.31131217661810506
899,-0.1323895144802938,-0.14302734197136857
900,0.3939141672669546,1.006968626203193
901,-0.7110077546931564,-1.2580189401172
902,0.2358802334352239,0.758345363420287
903,0.6319539298892369,-0.9016111606370192
904,0.0029022139602385977,1.6086441551532422
905,0.04356558135801958,
906,-0.28868735829430214,0.2885692634980277
907,-0.1958699077760757,0.003193331327494775
908,-0.004834734480558822,-1.3949795277369148
909,-1.9190081480812315,-0.0270103280880587
910,1.5021564671490006,0.20673423922449885
911,-0.3517870154764502,0.30073376118262285
912,0.04623941879973881,0.11426778766641466
913,0.7127782888887495,-0.4709635344588481
914,-0.015737735781401696,0.2216326041458414
915,0.14824563409339042,-0.02776401309792753
916,-0.6424667674341666,-0.7139982557416706
917,0.6847518012604592,-0.1245398044953383
918,0.3272776816539178,1.5372317217353126
919,-0.8673620047793014,-0.6709296484003762
920,0.6725855665643907,-0.4265401837534224
921,0.4077416247511696,0.45961499817504237
922,-0.3073204793132245,-0.3264662506490401
923,0.0675501762325954,-0.41416451847016855
924,-1.131306689073881,-0.261170012122256
925,1.142184022626104,-0.6246654694075762
926,0.05067067110952639,2.17204006630275
927,-0.26938768236007515,-1.42947038198965
928,0.49071358928234154,0.8240083568557512
929,-0.6295932798673904,0.3966229052484129
930,0.23393794362212272,-0.31663416359573837
931,-0.4512874877776101,-0.07381450929997868
932,-0.1686674721999477,0.01751836676494012
933,1.0260849420314377,1.1448280717198651
934,-0.6693024446705209,-1.8834695446185297
935,-0.26092486080090804,-0.3058371618006852
936,-0.10633431584824571,1.735062072271055
937,-0.17704802756641147,
938,-0.4122419946648863,
939,0.48852808291530714,
940,-0.3308174250095677,
941,-0.1304280173791037,
942,0.6054578272400741,-1.2027821727455548
943,0.05382510239135918,0.5312635141353006
944,-0.011610329967958855,
945,-0.38072934104492173,-0.4438006728849615
946,0.834032943052156,1.302558987194021
947,-0.8288084663178008,-1.5150218284443602
948,0.07936027219384911,-0.4184352378690459
949,0.6545251716084772,1.3156213888285917
950,-0.07237259615962621,0.1927180071639487
951,-1.093567424179902,
952,0.763987132180433,0.31830410840172974
953,0.5804963953033067,-0.4856292631355963
954,-1.1241857686144687,
955,0.6615528082951405,-0.8498762241695381
956,-0.37987887268483433,-0.04081218361157202
957,0.31341007273584776,
958,0.532558767766389,-0.001126010953065304
959,-0.25316235435988865,0.8281049417881556
960,-0.11781691617389356,-0.6750556361124067
961,0.6892934243623401,
962,-0.7147248230092691,1.0574792997628695
963,0.12678833850086146,-0.9463681886517588
964,-1.195133272626121,0.22636652760361642
965,-1.066890718255567,0.701757488525625
966,0.8434079826243854,-1.4335512383710913
967,-0.05979547798805562,0.5373434531021077
968,1.1471817967270033,0.1478076802761823
969,0.35786356497092786,
970,0.16988042220948252,0.37763496108328987
971,-0.5874140854515257,-0.41145954013633457
972,0.4704039019564341,-0.8563927148884098
973,0.41487716729180235,1.4936242886959792
974,-0.5539859973364702,-0.11740276739888245
975,-0.07625526360328827,
976,0.16985581926088855,0.23791071598179414
977,-0.47656769515788344,
978,0.4646715026473789,-0.41129739121473996
979,0.3601726751515395,
980,0.15587255482508944,0.09435210357173318
981,-0.005067830324108513,0.5378206039449083
982,-0.0554841381286133,-0.7997588038091807
983,-0.1991191001657766,-1.372752273521547
984,-0.23566617413927915,0.33289430505924367
985,0.39133160881047324,1.3329134385029087
987,-1.8471062987394617,0.44166892796393054
988,0.611605205617769,-0.39684389135675513
989,0.7745955946925651,0.37077604726650737
990,-1.084382340955809,-0.4573340950268818
991,-0.10400160548769843,-0.3963539147175634
992,0.7902471434631684,0.1870213430777783
993,0.41382397964537443,0.2637620468790942
994,-0.011374085353251573,-0.3821364684811357
995,-2.2269813952384467,-0.11779831419956288
996,0.8265340725457486,-0.6000578017138336
997,0.5896372327106558,1.2149912993110465
998,0.5109908313926992,-0.3207589850889603
999,0.40941729960546613,-0.7873171103055734
1000,-0.8759292851122638,1.1528909831265048
1001,0.8744489493866681,-0.2468311995485868
1002,-1.678682295463494,-0.3397540159473387
1003,-0.2047619944224266,0.4869396964955639
1004,0.13109108921085255,-0.49699188545250816
1005,1.6749057484205734,-0.5405405184575796
1006,-0.20572834514141647,0.3911550762995213
1007,-0.09683672081138717,1.8833033698905854
1008,0.222256470947519,-1.1113374988488367
1009,-0.2082543477990546,-0.021284771491436594
1010,0.2712595162685174,-0.9610479683487698
1011,0.2592947420418348,0.9440437782344073
1012,-0.008816963786383525,0.1761932983062664
1013,-0.6131782373536012,-0.34499876823462383
1014,-0.44271425925851027,-0.8472560409123182
1015,1.2788498821863907,0.31608905627512884
1016,-0.1862096937485429,0.5370143139940566
1017,-0.6966207844475569,0.7080319864988258
1018,0.8464380341847342,-1.1958944863958028
1019,-0.4164992930382425,1.0927533416115
1020,0.25784300889085365,
1021,-0.3855176080186755,
1022,0.36511660278170144,-0.20694890622255802
1023,-0.08643981780797017,
1024,0.13462409103218498,-0.051006495127032814
1025,0.2685852577085619,-0.5820555766754261
1026,0.21782005383647451,3.1240890477062386
1027,-0.18815126802794513,-3.617952587218263
1028,-0.7520988029063664,
1029,0.6889763812597023,
1030,-0.2199025385716027,0.8094643480686923
1031,-1.363765262611814,-1.4471266656293262
1032,1.1788891519565041,1.6583730071942253
1033,-0.5445907896168931,-1.30311157897353
1034,0.8607731112799284,
1035,-0.947053985229612,
1036,1.3188514559767057,
1037,-0.33499925287730026,0.10144273772481505
1038,-0.31349954726976037,0.5432958340544882
1039,0.0694303927957467,-0.4705930548343984
1040,0.7954309362932435,4.226950920508945
1041,-0.5832059069971205,-3.488324002055113
1042,0.13218684234732248,-0.36950198084140773
1043,-0.6915566880318469,0.5928089712831222
1044,0.43368432150789804,0.4808442710094418
1045,0.08554034932055288,0.03277083785526003
1046,-0.2787890946843019,-0.5086149492549845
1047,0.49047599456487223,-0.2428562632147191
1048,-0.44099168469924077,0.1812753228226418
1049,-0.9799721577415896,0.2777705933533836
1050,1.4282434657118914,-0.09373012092143984
1051,-1.3870378041569333,
1052,0.9652950125148587,0.3689135467992193
1053,-0.36878337204675216,
1054,0.46608177705435416,-0.21814251134299134
1055,-0.3181528736516075,0.63964218023738
1056,0.5183162425573542,-1.314356186538153
1057,-1.915897532735011,-0.8127136907795824
1058,1.6696899303386408,1.7534646397463236
1059,0.2168449399815655,
1060,-0.2582973470388428,-0.3174552972110405
1061,0.32259348967461765,
1062,-0.37307532509116736,-1.7181532266218862
1063,0.13315937785555398,1.2219280948873625
1064,0.20661800196217772,0.5467883189360201
1065,-0.11956625065787119,-0.8967816754456397
1066,-0.02209586879532832,
1067,0.22310593147414437,0.37279533423098243
1068,0.10252764130591796,1.5061835062120918
1069,-0.01679262212238264,-0.10286310518564701
1070,-0.9231103182126139,-0.9632904003563825
1071,0.44375675104825696,-0.6213282284635406
1072,-1.594446185110952,-0.42291378853853523
1073,1.8165936709799153,0.5050422994435237
1074,0.5817267633916856,1.2045825817911364
1075,-0.7743737860139319,0.589263908402593
1076,0.3953052664541783,-1.4185195846097747
1077,-0.2565161005952188,2.4702898671033156
1078,0.2892972196448662,-2.0177269505658764
1079,-0.39035189450973373,-0.5839824354789256
1080,0.5713108015877975,0.16478548050985875
1081,0.09723594749298137,-0.3473362908857638
1082,-0.14606792242422273,-0.4050372445769437
1083,-0.5146432793795768,-0.28803748170497023
1084,0.2350181808484999,1.7367380183175234
1085,-0.2027406542255088,-1.2191773229030485
1086,0.1415398650686397,-0.5746987351738495
1087,-2.2536317315392935,0.0
1088,1.5482167691361424,2.5350148433648174
1089,0.6701858704635955,-1.393326546293559
1090,0.4066374931264525,0.3548820047634571
1091,-0.6121039988387942,-0.8480083457777035
1092,0.20516976652383256,0.40726454462964945
1093,0.2239572636470477,0.16980944013326127
1094,-0.05201966510983791,0.6212839233828218
1095,-1.9333313254625937,-0.26411257676233824
1096,0.10433589599355919,-1.3690279400790457
1097,1.1022633905818155,1.1859191509217082
1098,-0.6103172692849945,0.11065160352506087
1099,1.6369564472755327,-0.8637094654648099
1100,-0.6539641605024027,0.3740386624089602
1101,0.29628088333146785,0.37116400477227884
1102,0.16540127911611435,-0.6517822913214895
1103,-1.789271836835728,0.4408971394120531
1104,1.379517984588209,-0.27492203906169976
1105,-0.1307205230217221,-0.6744329754889486
1106,1.024083215962694,0.8167492434613033
1107,-1.7989943301496618,0.23086980415774416
1108,-1.180242463153319,-0.27907637607768354
1109,2.175053561599424,0.12062043655072863
1110,-0.31897101068477607,0.06968212666426066
1111,-0.46505999700669953,0.37486405979873183
1112,0.5919394822768629,0.35286870775812496
1113,-0.5555686834270208,-0.7108226386464427
1114,0.00938478366196005,-0.26035798384808917
1115,-0.2838907801491839,0.20604478031232265
1116,0.4694027878638227,-0.009852282780582478
1117,-0.10789644368253803,0.16884237653378875
1118,0.435233108901409,0.12172304878277362
1119,-0.8762198971756519,-1.9160110292826702
1120,0.880380297472998,1.7711435718526043
1121,0.3116656088002774,-1.2570003866928712
1122,-0.8842383944340488,1.0461653117247582
1123,0.3634922545102066,0.5155806362676021
1124,0.038829697623722126,-0.9510771140045353
1125,0.03145741499432653,0.6407314762209007
1126,-0.6036942933832172,-1.096808719096467
1127,-0.8420300994622476,1.1700045812445676
1128,0.6884330779479413,-1.1726728776341426
1129,-0.15238566377644958,
1130,0.4222875395330403,0.06311420455616101
1131,-0.14627917460081097,-0.8000000000000003
1132,-0.22672948606706012,0.26797000057692477
1133,-0.21337630018173304,2.105641648588511
1134,-0.3595559359392162,-1.608076902802459
1135,2.365717343050381,0.7639469243070529
1136,0.09657080377736182,1.8544329681676723
1137,-0.45984809200742927,-2.269237299407182
1138,-0.2391261133800322,
1139,-0.2998125001993195,2.4940212077426596
1140,0.1321134729817901,-2.064149666768132
1141,0.2760660088740572,0.007260812555441198
1142,-3.111168026758227,-1.1237377878478512
1143,3.509293277427254,2.8253403435581115
1144,-0.24058106329104678,-2.0606223267367723
1145,-0.767254384778993,0.8649192962912249
1146,1.1694851858139934,0.04966541781184297
1147,0.09491650505349014,-0.6102271217492783
1148,-0.785815610587111,0.8816220902374665
1149,0.2900453407934487,-0.9644009858697018
1150,-0.07398870533657842,0.9615491095415196
1151,-0.2541631736554768,-0.9633241583046619
1152,0.2960007728539775,0.7917628744275715
1153,-0.9971118155985526,-0.4727756844096431
1154,1.8116165105120317,-0.8096526650229556
1155,-0.6810594764917148,0.6591997175585522
1156,-0.23036857747749906,0.09196893154952512
1157,-0.11823386434988148,-0.3228846790806923
1158,0.3834833510405842,0.1664266874651883
1159,-0.12893883947244777,-0.0021332182595861227
1160,0.18593122584454402,0.2195245226074114
1161,0.08076571142726507,1.1116390636432296
1162,0.020778252342639192,-1.66596804787053
1163,-0.49079657419319034,1.5240881604053618
1164,0.35225381260922894,-1.1071543881482668
1165,0.010219558262164696,-0.7966348447575546
1166,0.37297062103926315,3.45413526767174
1167,-0.07446575082897766,-0.6616225625747294
1168,-0.26510726603411605,-0.44643183139156584
1169,0.06921428723415612,0.6550675611808021
1170,-0.28934749923865244,-2.4422631016842136
1171,-0.8452558705214033,-0.49410908217937166
1172,0.3475195378371838,-0.40252062613083517
1173,0.5928495786394707,3.748579270336047
1174,-0.5348806407152429,-2.2211647491901205
1175,-0.4556804300084396,-0.17667972342882443
1176,0.585887052742577,-0.7480763293652792
1177,-0.8836892456789425,-0.5118421881310118
1178,0.12930813267457442,-0.8529447911257999
1179,0.2974435711681709,
1180,-0.2863815733539026,1.8866242809666427
1181,0.7273840281593484,1.473522802253771
1182,0.11246395777501128,-1.5956997467954679
1183,0.5130227753186603,-0.13593059984456435
1184,-1.3985488569565163,1.4059488463084229
1185,0.6945480196270335,
1186,-0.05727133610586144,-1.6637733813142201
1187,0.09098080387119634,0.7197161026591816
1188,-1.2525471767191787,-0.6528655294865411
1189,-0.875617086873981,-0.6327231017567874
1190,2.169959999353545,0.2625079381671851
1191,0.16207292152860298,0.7796910366340395
1192,0.09283395498302482,0.262589523620127
1193,-1.9498742494435524,0.777851564153333
1194,1.9765442991239892,-1.3813266041103889
1195,-0.5875892092403383,
1196,0.2795682795129455,0.7634287149900452
1197,-1.9304365674092123,-0.9230945275907727
1198,1.4080849447194987,0.7552421111534491
1199,-0.5855737990217253,-1.1018365439942919
1200,-1.5629884960345066,
1201,2.825621085786924,1.0114079720166425
1202,-0.2720974280128008,
1203,0.4167822926923508,-1.7670803706567435
1204,0.008519164359024778,0.5224992177462413
1205,-0.46651824109753903,
1206,-0.11851946484932263,2.26533694582967
1207,0.36717658653319774,-1.1132085362067548
1208,-0.1975145997684491,
1209,-1.1155910069629016,-1.3559208228952624
1210,1.0850626006509376,1.1751045145499486
1211,0.5003625235553653,0.5939721434933194
1212,0.2521885973410889,-0.355476219119506
1213,-0.9742162326196802,-0.16437921986572857
1214,0.6655170612281562,0.48505195798022793
1215,-0.13624236287177727,-1.0990601562950726
1216,-0.7385082232228521,0.14834700626386077
1217,0.7845141616010043,0.026381308703713913
1218,-0.31450210261266864,0.4572648871713607
1219,0.18758907024053428,0.5464738312148594
1220,0.45682821689389463,0.3294194980421974
1221,-0.48376834272390923,-0.7692178820337618
1222,0.21196917459396047,-0.22262796747672908
1223,-0.8881130224850073,0.17865010053325392
1224,0.05269218956844224,-0.671010114108376
1225,0.7593118488882187,
1226,-0.23576791515186724,0.5997125414559559
1227,-0.09586952605113375,
1228,0.43361932865083386,-0.6303270931971179
1229,-0.6678620170867591,
1230,-0.6588133127939502,-0.011400405730991992
1231,0.4625216238218588,0.8903820089518515
1232,-0.29646031073607926,-0.46637855370951
1233,0.478148138464503,-0.7736759639416304
1234,-0.2806711003826763,1.0449126008159446
1235,-0.5010975153600947,-0.41535364554948995
1236,0.5203659136578649,
1237,0.16313540875305943,-0.7812879607286431
1238,0.40210833806487933,0.42511123513711535
1239,0.060731995928948734,0.5868183920495103
1240,0.14536109743194103,0.1320303799971887
1241,0.20215178476999718,0.05719119436763531
1242,-0.12436132873897865,-0.9538881404724524
1243,0.4149939413089836,0.0690129910741204
1244,-0.1921734754927069,0.8052867725935018
1245,-0.26008264373764245,0.44880411565329226
1246,0.04045825906850631,-2.356829585358252
1247,-0.9763606695476659,1.6421112494564234
1248,-0.22586413585571652,-0.2624276329509909
1249,0.6252129884343489,0.5434868112702214
1250,-1.2851371069876283,-0.3044822210171594
1251,1.7349767580903244,0.3708883013889803
1252,-0.10682414130122186,-0.4729211718394781
1253,0.6156390842455037,2.199843426709302
1254,-0.20454244131355015,
1255,-0.33067983466324957,-1.2858230244626379
1256,0.13162465947445945,-1.0160532726971638
1257,-0.33748191279424233,0.8212594150153283
1258,0.06846641778176021,
1259,0.4172094507506232,-0.03232187451029134
1260,-0.15498111259154346,-0.5055877454648439
1261,0.23299234087046372,0.9065263505864376
1262,0.18534137698411168,-0.3229897359394611
1263,-0.4338596963772572,0.579450964295332
1264,-1.3365320052059042,-1.8051211305959414
1265,1.7440971368362774,3.079319546165476
1266,-0.05355961462848047,-2.8012078151487003
1267,-0.6677101543699155,0.0
1268,0.409915677901294,0.7519402488127049
1269,-0.6241689864496269,-0.9149052615351341
1270,0.8210794667174977,1.0143978047512432
1271,0.016403207252177587,0.3352350237873658
1272,-0.3639327286269589,0.6117097655326758
1273,-0.6535191470319344,-1.9874912044612394
1274,0.4147297460168726,0.17105730476218284
1275,-0.4382477990975797,0.670244528984127
1276,-0.6527577989809235,-0.6521882106339261
1277,0.19815352749738757,1.1261271391920014
1278,-0.45226071984591876,-1.2313902970867385
1279,0.6237612720121417,-0.557701854827692
1280,0.546277456279733,0.48569361243077225
1281,-0.07030011690818405,0.6612282299117416
1282,0.2293384267955103,-0.22499374745515155
1283,-0.6214085843854535,-0.6318905956085183
1284,-0.22927398532856458,
1285,0.5075883401866541,0.913909765557392
1286,0.499830865428077,1.0848753335182746
1287,0.44917386477733334,0.40491850795670636
1288,-0.3257310654148009,-1.309429117148925
1289,-0.9419400508720415,0.5426668195487787
1290,0.70419705207145,0.02964777477747127
1291,0.33881369604517,-0.40163202911790474
1292,0.15063985206986885,0.22080955701266358
1293,0.008572378011360904,-0.10791101582285823
1294,-0.5025887386580568,-0.7934239776443022
1295,0.3245327945827725,0.3936242886959809
1296,-0.6686240515470177,0.29726847755410635
1297,-2.6332911948660254,
1298,2.737614071846937,-0.006910031032321129
1299,1.083043716770944,2.6020205332433815
1300,-0.40472675407361614,-3.55873054118842
1301,-0.2919963962845342,
1302,0.020133557811356617,1.0215936226406512
1303,0.08421215408830651,0.1593570032577052
1304,0.01140936775377277,-0.6507044917388436
1305,0.26400199698396065,0.8065808176274674
1306,-0.16638543422004926,2.2138937796395286
1307,-1.5278384265037408,-3.2967887246632666
1308,2.0051980746195115,1.3733567127436324
1309,-1.0166374622450025,-1.9071024698083807
1310,0.3493323887519626,0.6649702783556783
1311,0.020235873896201184,0.05649489450858969
1312,0.08868673826994833,-0.8210008464151803
1313,-0.18935761889448788,1.1204794909644873
1314,0.10630990215629232,-0.1819680618674342
1315,0.12771664267891136,
1316,-0.8056261943387675,-0.6090241630236468
1317,0.13866143819184185,-0.8592287513118961
1318,-0.01365960214104156,0.24402719952420338
1319,1.0179242164236282,0.6002438990388752
1320,-0.2264939971471822,0.030506742247673024
1321,-1.8930244503561822,-0.6929596589925695
1322,1.565252068663991,1.2593039251825267
1323,0.06405872273058666,
1324,0.10052431855167399,0.5049002501922235
1325,-0.07375330346883491,
1326,0.21257557877865807,0.17720290834832753
1327,-1.2446029522952982,-1.484711755772091
1328,0.3887481619168458,1.9685158237706073
1329,0.5963113166591185,-1.7147177689165796
1330,0.11678349945435507,-0.4444444444444442
1331,-0.0857066952104848,1.5764757314005862
1332,-0.3359757508465542,-0.10308126978523546
1333,0.726475366447529,0.07711182884873846
1334,-0.4997401921881268,0.39597758516499404
1335,-0.750217426942875,-1.2796470098481905
1336,1.0180110830620208,-0.8073549220576046
1337,-1.2280958023853632,-0.03836893642621719
1338,1.0871927263869985,1.9454540452211444
1339,0.05028313761655756,0.1741805385300852
1340,-0.13025163498127057,-1.362325532277687
1341,-0.11050448517480937,0.4715054919923336
1342,-2.1231443385418034,-1.1109103285603528
1343,2.384938009026503,0.03594193894063036
1344,-0.3227652322791883,
1345,0.06561536404735957,1.6012421893245605
1346,-1.5298100069860912,1.1111611446955747
1347,0.9990136333817974,-1.2128216363638016
1348,0.08920268869858639,
1349,0.0004151535805085871,-1.535523636596964
1350,-0.369658425002827,0.3685320772060905
1351,0.7243999771182219,-0.28302985640655276
1352,0.19636564867998008,1.4988209523132543
1353,-0.5119380466309345,-1.9268928574258921
1354,-0.30991768686908294,0.5530719051126378
1355,-0.7495214299755304,-0.17218046888521688
1356,1.4373076515239616,0.6984061079133488
1357,-0.5540447542676965,-0.8162631383069758
1358,0.44211985452047475,0.7646864118575962
1359,-0.3256424689291002,0.8610840307303516
1360,0.7955992341930713,-0.33573294330910386
1361,-0.3311043999987442,-0.43881356264451465
1362,-0.6942220046558001,0.5311659891362828
1363,0.9601075244614758,-0.5125300265451624
1364,-0.32220371729068376,-0.2743710090545042
1365,-0.13925298693233223,0.7473475794026836
1366,0.37359237905716824,0.21939245927206752
1367,-0.12704491749459734,-0.055338333237177295
1368,-0.11420664846655804,0.15881195143933002
1369,-0.6847051949473073,
1370,0.5051165603647512,-1.6657025470478493
1371,0.8876007158569026,1.8881438987221797
1372,-0.20994222205756063,-1.0462877566172617
1373,-0.8450760859663173,-0.10365747543391457
1374,-0.5713163885872925,-0.35334538496534984
1375,0.16439524769440172,1.283039813854789
1376,1.4039519061039147,0.24452617385711228
1377,-0.14157897260150243,0.09516909573939003
1378,-0.1810133934027789,-1.5337369755468995
1379,-0.31094169229265756,-0.15192329472268362
1380,0.5450567354865434,0.7127053771603853
1381,-0.49493811620417727,
1382,0.3926012621281112,0.10370537894993959
1383,-0.031850068185097946,0.07751149085630793
1384,0.14812275253410156,0.6760801817535835
1385,-0.1384146689022243,
1386,0.38499800878265855,-0.08552597212704693
1387,-1.2429601412716824,-0.2995139558720128
1388,-0.023803261613515758,0.8563202155188065
1389,-0.07652120283684116,-1.4000514424358634
1390,0.8561728043094181,1.2471584375395928
1391,0.1348087937296345,-1.1672935000745364
1392,-0.878139352642866,1.125885447434106
1393,0.3486594569978019,-0.45071671774103894
1394,-0.5120641569949038,-0.23990567662298812
1395,0.2685939785363205,-0.39110970014564383
1396,1.5457077372828776,0.5063686949955715
1397,-1.6503178086469905,-0.3895990892402885
1398,-1.7452409923045975,3.4872982407559743
1399,3.0180274356114536,0.0003938103746143895
1400,-1.2443629535134715,-3.3461174951022628
